320	288	288
320	288	288
321	288,9	288,9
321	288,9	288,9
323	290,7	290,7
324	291,6	291,6
325	292,5	292,5
327	294,3	294,3
330	297	297
331	297,9	297,9
333	299,7	299,7
333	299,7	299,7
334	300,6	300,6
337	303,3	303,3
338	304,2	304,2
338	304,2	304,2
340	306	306
340	306	306
340	306	306
341	306,9	306,9
342	307,8	307,8
344	309,6	309,6
345	310,5	310,5
345	310,5	310,5
349	314,1	314,1
349	314,1	314,1
350	315	315
352	316,8	316,8
354	318,6	318,6
354	318,6	318,6
357	321,3	321,3
357	321,3	321,3
357	321,3	321,3
358	322,2	322,2
362	325,8	325,8
363	326,7	326,7
363	326,7	326,7
364	327,6	327,6
365	328,5	328,5
367	330,3	330,3
367	330,3	330,3
368	331,2	331,2
368	331,2	331,2
368	331,2	331,2
368	331,2	331,2
369	332,1	332,1
373	335,7	335,7
374	336,6	336,6
375	337,5	337,5
376	338,4	338,4
376	338,4	338,4
377	339,3	339,3
379	341,1	341,1
379	341,1	341,1
380	342	342
380	342	342
380	342	342
383	344,7	344,7
383	344,7	344,7
385	346,5	346,5
386	347,4	347,4
386	347,4	347,4
386	347,4	347,4
386	347,4	347,4
388	349,2	349,2
388	349,2	349,2
389	350,1	350,1
390	351	351
391	351,9	351,9
393	353,7	353,7
393	353,7	353,7
393	353,7	353,7
394	354,6	354,6
394	354,6	354,6
395	355,5	355,5
395	355,5	355,5
395	355,5	355,5
396	356,4	356,4
397	357,3	357,3
397	357,3	357,3
398	358,2	358,2
401	360,9	360,9
401	360,9	360,9
401	360,9	360,9
401	360,9	360,9
402	361,8	361,8
404	363,6	363,6
407	366,3	366,3
408	367,2	367,2
408	367,2	367,2
410	369	369
414	372,6	372,6
414	372,6	372,6
417	375,3	375,3
417	375,3	375,3
418	376,2	376,2
419	377,1	377,1
422	379,8	379,8
422	379,8	379,8
423	380,7	380,7
425	382,5	382,5
425	382,5	382,5
426	383,4	383,4
427	384,3	384,3
427	384,3	384,3
427	384,3	384,3
432	388,8	388,8
436	392,4	392,4
436	392,4	392,4
438	394,2	394,2
438	394,2	394,2
438	394,2	394,2
438	394,2	394,2
438	394,2	394,2
439	395,1	395,1
439	395,1	395,1
440	396	396
440	396	396
444	399,6	399,6
445	400,5	400,5
445	400,5	400,5
445	400,5	400,5
449	404,1	404,1
450	405	405
453	407,7	407,7
453	407,7	407,7
453	407,7	407,7
454	408,6	408,6
454	408,6	408,6
455	409,5	409,5
455	409,5	409,5
457	411,3	411,3
457	411,3	411,3
460	414	414
460	414	414
461	414,9	414,9
463	416,7	416,7
463	416,7	416,7
463	416,7	416,7
464	417,6	417,6
465	418,5	418,5
466	419,4	419,4
466	419,4	419,4
466	419,4	419,4
466	419,4	419,4
467	420,3	420,3
467	420,3	420,3
468	421,2	421,2
468	421,2	421,2
470	423	423
470	423	423
471	423,9	423,9
473	425,7	425,7
475	427,5	427,5
475	427,5	427,5
476	428,4	428,4
476	428,4	428,4
476	428,4	428,4
478	430,2	430,2
478	430,2	430,2
480	432	432
481	432,9	432,9
482	433,8	433,8
482	433,8	433,8
482	433,8	433,8
483	434,7	434,7
483	434,7	434,7
483	434,7	434,7
483	434,7	434,7
484	435,6	435,6
485	436,5	436,5
485	436,5	436,5
486	437,4	437,4
487	438,3	438,3
488	439,2	439,2
489	440,1	440,1
491	441,9	441,9
492	442,8	442,8
493	443,7	443,7
493	443,7	443,7
494	444,6	444,6
494	444,6	444,6
497	447,3	447,3
500	450	450
502	451,8	451,8
502	451,8	451,8
502	451,8	451,8
505	454,5	454,5
505	454,5	454,5
505	454,5	454,5
510	459	459
510	459	459
510	459	459
510	459	459
511	459,9	459,9
514	462,6	462,6
515	463,5	463,5
515	463,5	463,5
517	465,3	465,3
518	466,2	466,2
518	466,2	466,2
521	468,9	468,9
521	468,9	468,9
523	470,7	470,7
523	470,7	470,7
524	471,6	471,6
525	472,5	472,5
527	474,3	474,3
528	475,2	475,2
528	475,2	475,2
530	477	477
531	477,9	477,9
532	478,8	478,8
532	478,8	478,8
532	478,8	478,8
533	479,7	479,7
533	479,7	479,7
535	481,5	481,5
536	482,4	482,4
536	482,4	482,4
538	484,2	484,2
539	485,1	485,1
540	486	486
541	486,9	486,9
541	486,9	486,9
542	487,8	487,8
542	487,8	487,8
543	488,7	488,7
545	490,5	490,5
546	491,4	491,4
547	492,3	492,3
548	493,2	493,2
548	493,2	493,2
550	495	495
550	495	550
556	500,4	556
557	501,3	557
557	501,3	557
558	502,2	558
559	503,1	559
559	503,1	559
559	503,1	559
561	504,9	561
562	505,8	562
564	507,6	564
564	507,6	564
565	508,5	565
565	508,5	565
566	509,4	566
568	511,2	568
569	512,1	569
570	513	570
571	513,9	571
573	515,7	573
574	516,6	574
574	516,6	574
574	516,6	574
575	517,5	575
575	517,5	575
576	518,4	576
576	518,4	576
576	518,4	576
577	519,3	577
579	521,1	579
580	522	580
586	527,4	586
586	527,4	586
588	529,2	588
588	529,2	588
588	529,2	588
590	531	590
591	531,9	591
591	531,9	591
592	532,8	592
592	532,8	592
593	533,7	593
596	536,4	596
596	536,4	596
597	537,3	597
597	537,3	597
598	538,2	598
598	538,2	598
600	540	600
600	540	600
602	541,8	602
604	543,6	604
605	544,5	605
606	545,4	606
606	545,4	606
607	546,3	607
609	548,1	609
610	549	610
611	549,9	611
611	549,9	611
612	550,8	612
612	550,8	612
612	550,8	612
614	552,6	614
615	553,5	615
615	553,5	615
617	555,3	617
618	556,2	618
619	557,1	619
620	558	620
621	558,9	621
621	558,9	621
622	559,8	622
623	560,7	623
624	561,6	624
624	561,6	624
625	562,5	625
626	563,4	626
626	563,4	626
628	565,2	628
629	566,1	629
630	567	630
632	568,8	632
632	568,8	632
634	570,6	634
634	570,6	634
635	571,5	635
635	571,5	635
636	572,4	636
639	575,1	639
639	575,1	639
641	576,9	641
641	576,9	641
643	578,7	643
643	578,7	643
645	580,5	645
648	583,2	648
649	584,1	649
650	585	650
650	585	650
650	585	650
650	585	650
651	585,9	651
653	587,7	653
655	589,5	655
657	591,3	657
659	593,1	659
659	593,1	659
661	594,9	661
662	595,8	662
664	597,6	664
665	598,5	665
666	599,4	666
667	600,3	667
667	600,3	667
668	601,2	668
668	601,2	668
674	606,6	674
675	607,5	675
676	608,4	676
676	608,4	676
676	608,4	676
679	611,1	679
680	612	680
681	612,9	681
681	612,9	681
681	612,9	681
682	613,8	682
683	614,7	683
686	617,4	686
687	618,3	687
688	619,2	688
688	619,2	688
689	620,1	689
690	621	690
690	621	690
691	621,9	691
693	623,7	693
695	625,5	695
695	625,5	695
696	626,4	696
696	626,4	696
696	626,4	696
696	626,4	696
697	627,3	697
698	628,2	698
698	628,2	698
699	629,1	699
699	629,1	699
700	630	700
701	630,9	701
702	631,8	702
703	632,7	703
703	632,7	703
703	632,7	703
704	633,6	704
705	634,5	705
710	639	710
711	639,9	711
711	639,9	711
712	640,8	712
713	641,7	713
713	641,7	713
714	642,6	714
714	642,6	714
714	642,6	714
716	644,4	716
716	644,4	716
718	646,2	718
720	648	720
721	648,9	721
722	649,8	722
723	650,7	723
724	651,6	724
727	654,3	727
727	654,3	727
728	655,2	728
728	655,2	728
728	655,2	728
729	656,1	729
730	657	730
730	657	730
732	658,8	732
732	658,8	732
732	658,8	732
734	660,6	734
734	660,6	734
735	661,5	735
736	662,4	736
737	663,3	737
739	665,1	739
739	665,1	739
739	665,1	739
742	667,8	742
744	669,6	744
745	670,5	745
746	671,4	746
747	672,3	747
747	672,3	747
747	672,3	747
750	675	750
750	675	750
752	676,8	752
753	677,7	753
754	678,6	754
755	679,5	755
755	679,5	755
756	680,4	756
756	680,4	756
757	681,3	757
760	684	760
762	685,8	762
762	685,8	762
763	686,7	763
763	686,7	763
764	687,6	764
765	688,5	765
765	688,5	765
765	688,5	765
766	689,4	766
767	690,3	767
767	690,3	767
768	691,2	768
769	692,1	769
769	692,1	769
770	693	770
771	693,9	771
772	694,8	772
772	694,8	772
773	695,7	773
774	696,6	774
775	697,5	775
776	698,4	776
778	700,2	778
779	701,1	779
780	702	780
780	702	780
783	704,7	783
785	706,5	785
786	707,4	786
786	707,4	786
786	707,4	786
786	707,4	786
786	707,4	786
789	710,1	789
790	711	790
790	711	790
790	711	790
792	712,8	792
792	712,8	792
793	713,7	793
795	715,5	795
795	715,5	795
797	717,3	797
797	717,3	797
802	721,8	802
802	721,8	802
802	721,8	802
807	726,3	807
807	726,3	807
808	727,2	808
808	727,2	808
808	727,2	808
809	728,1	809
809	728,1	809
810	729	810
812	730,8	812
812	730,8	812
814	732,6	814
816	734,4	816
816	734,4	816
816	734,4	816
816	734,4	816
817	735,3	817
818	736,2	818
819	737,1	819
820	738	820
821	738,9	821
821	738,9	821
822	739,8	822
822	739,8	822
822	739,8	822
822	739,8	822
823	740,7	823
824	741,6	824
826	743,4	826
827	744,3	827
828	745,2	828
829	746,1	829
830	747	830
834	750,6	834
834	750,6	834
834	750,6	834
836	752,4	836
838	754,2	838
838	754,2	838
839	755,1	839
842	757,8	842
842	757,8	842
843	758,7	843
844	759,6	844
845	760,5	845
845	760,5	845
846	761,4	846
846	761,4	846
850	765	850
850	765	850
850	765	850
851	765,9	851
851	765,9	851
851	765,9	851
851	765,9	851
851	765,9	851
852	766,8	852
853	767,7	853
853	767,7	853
856	770,4	856
856	770,4	856
858	772,2	858
859	773,1	859
860	774	860
860	774	860
860	774	860
862	775,8	862
863	776,7	863
863	776,7	863
864	777,6	864
864	777,6	864
865	778,5	865
866	779,4	866
867	780,3	867
868	781,2	868
868	781,2	868
868	781,2	868
870	783	870
875	787,5	875
876	788,4	876
880	792	880
881	792,9	881
882	793,8	882
882	793,8	882
883	794,7	883
883	794,7	883
883	794,7	883
885	796,5	885
885	796,5	885
888	799,2	888
888	799,2	888
888	799,2	888
890	801	890
896	806,4	896
899	809,1	899
901	810,9	901
901	810,9	901
901	810,9	901
903	812,7	903
903	812,7	903
904	813,6	904
904	813,6	904
905	814,5	905
906	815,4	906
906	815,4	906
906	815,4	906
907	816,3	907
908	817,2	908
913	821,7	913
913	821,7	913
914	822,6	914
914	822,6	914
915	823,5	915
915	823,5	915
915	823,5	915
916	824,4	916
916	824,4	916
916	824,4	916
917	825,3	917
917	825,3	917
918	826,2	918
920	828	920
920	828	920
920	828	920
921	828,9	921
923	830,7	923
923	830,7	923
927	834,3	927
930	837	930
930	837	930
931	837,9	931
931	837,9	931
931	837,9	931
932	838,8	932
932	838,8	932
933	839,7	933
936	842,4	936
937	843,3	937
937	843,3	937
938	844,2	938
938	844,2	938
939	845,1	939
940	846	940
940	846	940
941	846,9	941
942	847,8	942
942	847,8	942
944	849,6	944
944	849,6	944
944	849,6	944
945	850,5	945
945	850,5	945
947	852,3	947
947	852,3	947
948	853,2	948
954	858,6	954
954	858,6	954
958	862,2	958
959	863,1	959
959	863,1	959
959	863,1	959
960	864	960
960	864	960
960	864	960
962	865,8	962
962	865,8	962
965	868,5	965
968	871,2	968
968	871,2	968
969	872,1	969
969	872,1	969
970	873	970
971	873,9	971
971	873,9	971
971	873,9	971
971	873,9	971
973	875,7	973
975	877,5	975
976	878,4	976
976	878,4	976
977	879,3	977
977	879,3	977
978	880,2	978
979	881,1	979
979	881,1	979
980	882	980
981	882,9	981
981	882,9	981
981	882,9	981
983	884,7	983
985	886,5	985
985	886,5	985
985	886,5	985
986	887,4	986
988	889,2	988
992	892,8	992
993	893,7	993
994	894,6	994
994	894,6	994
994	894,6	994
995	895,5	995
996	896,4	996
996	896,4	996
999	899,1	999
1000	900	1000
